title,author,publisher,publication_date,discount,price,url,canbuy
令人著迷的生與死：耶魯大學最受歡迎的哲學課,雪萊‧卡根,先覺,2015-07-30,79.0,418,https://www.books.com.tw/products/0010683065?loc=P_0005_014,True
22歲起，選那個不做會後悔的決定,鍾子偉,先覺,2015-06-30,9.0,243,https://www.books.com.tw/products/0010679081?loc=P_0005_015,True
經營戰略全史：50個關於定位、核心能力、創新的大思考,三谷宏治,先覺,2015-05-28,9.0,315,https://www.books.com.tw/products/0010675210?loc=P_0005_016,False
文創大觀2：台灣品牌來時路,陳郁秀,先覺,2015-04-30,9.0,423,https://www.books.com.tw/products/0010672008?loc=P_0005_017,True
看懂，然後知輕重：「互聯網+」的10堂必修課 (電子書),黃俊堯,先覺,2015-04-30,,199,https://www.books.com.tw/products/E050010272?loc=P_0005_018,True
看懂，然後知輕重：「互聯網+」的10堂必修課,黃俊堯,先覺,2015-04-30,9.0,270,https://www.books.com.tw/products/0010672016?loc=P_0005_019,True
砍掉重練：30歲開始也不遲的工作術,陳昭穎,先覺,2015-03-31,9.0,234,https://www.books.com.tw/products/0010668495?loc=P_0005_020,False
上一堂最好玩的日本學：政大超人氣通識課「從漫畫看日本」,蔡增家,先覺,2015-03-25,9.0,270,https://www.books.com.tw/products/0010668487?loc=P_0005_021,True
以愛翻轉生命的數學課：陳立與500個家庭的教育奇蹟(附奧林匹亞數學思考法DVD),"張甄薇,陳立",先覺,2015-02-26,9.0,270,https://www.books.com.tw/products/0010666239?loc=P_0005_022,False
危機入市!投資買房零失誤的10堂課,"小資Oma,紅色子房",先覺,2014-07-31,9.0,342,https://www.books.com.tw/products/0010643103?loc=P_0005_023,False
他是玩真的!：「鋼鐵人」伊隆‧馬斯克改變未來的10種能力,"吳居叡,楊士範,鄭緯筌",先覺,2014-07-24,9.0,252,https://www.books.com.tw/products/0010643088?loc=P_0005_024,True
再見，世界工廠：後QE時代的中國經濟與全球變局,王伯達,先覺,2014-03-25,9.0,270,https://www.books.com.tw/products/0010629506?loc=P_0005_025,True
公司的品格：22個案例，了解公司治理和上市櫃公司的財務陷阱 (電子書),"李華驎,鄭佳綾",先覺,2014-02-25,,189,https://www.books.com.tw/products/E050010269?loc=P_0005_026,True
公司的品格：22個案例，了解公司治理和上市櫃公司的財務陷阱,"李華驎,鄭佳綾",先覺,2014-02-25,79.0,213,https://www.books.com.tw/products/0010626613?loc=P_0005_027,True
揭密!萬惡人資主管的良心建言：面試、升遷、跳槽、資遣、考績……其實是這麼回事,萬惡的人力資源主管,先覺,2013-11-28,9.0,252,https://www.books.com.tw/products/0010616927?loc=P_0005_028,False
文創大觀1：台灣文創的第一堂課,陳郁秀、林會承、方瓊瑤,先覺,2013-06-24,9.0,387,https://www.books.com.tw/products/0010589652?loc=P_0005_029,True
誰無罪 (電子書),費迪南．馮．席拉赫,先覺,2013-04-25,,195,https://www.books.com.tw/products/E050005115?loc=P_0005_030,True
誰無罪,費迪南．馮．席拉赫,先覺,2013-04-25,9.0,234,https://www.books.com.tw/products/0010583005?loc=P_0005_031,True
環印度洋大商機：跟著強權投資新市場,林志昊,先覺,2013-03-28,9.0,288,https://www.books.com.tw/products/0010579724?loc=P_0005_032,True
有日光的地方,黃國華,先覺,2012-12-24,9.0,297,https://www.books.com.tw/products/0010569455?loc=P_0005_033,False
十八歲起，你的格局不一樣：想像十年後的自己，做出最聰明的選擇,鍾子偉,先覺,2012-11-26,9.0,288,https://www.books.com.tw/products/0010565780?loc=P_0005_034,False
財務自由的世界：財務分析就是一場投資的戰爭,黃國華,先覺,2012-10-31,9.0,333,https://www.books.com.tw/products/0010562279?loc=P_0005_035,False
