title,author,publisher,publication_date,discount,price,url
熱情老師天才學生,鄭貞銘,圓神,1996-09-15,9,162,https://www.books.com.tw/products/0010198011?loc=P_0005_021
菅芒花的春天─白冰冰的前半生,白冰冰口述 曹銘宗著,圓神,1996-07-01,9,180,https://www.books.com.tw/products/0010097839?loc=P_0005_022
21世紀新主管禪,松野宗純,圓神,1996-06-15,9,162,https://www.books.com.tw/products/0010198134?loc=P_0005_023
滿腔欲火學電腦,李巨源,圓神,1996-06-01,9,144,https://www.books.com.tw/products/0010005755?loc=P_0005_024
蹺課與飛鳥,馮光遠、翁健偉等著,圓神,1996-06-01,9,162,https://www.books.com.tw/products/0010047126?loc=P_0005_025
郊居歲月-新生活提案,張典婉,圓神,1996-05-31,9,162,https://www.books.com.tw/products/0010007428?loc=P_0005_026
禪門詩偈三百首(二),廖閱鵬,圓神,1996-05-15,9,225,https://www.books.com.tw/products/0010198132?loc=P_0005_027
禪門詩偈三百首(三),廖閱鵬,圓神,1996-05-15,9,225,https://www.books.com.tw/products/0010198133?loc=P_0005_028
禪門詩偈三百首(一),廖閱鵬,圓神,1996-05-15,9,225,https://www.books.com.tw/products/0010198167?loc=P_0005_029
幸福在我家園裡,松野宗純,圓神,1996-05-15,9,162,https://www.books.com.tw/products/0010198168?loc=P_0005_030
在悠閒與積極之間,板橋興宗，松野宗純,圓神,1996-05-15,9,162,https://www.books.com.tw/products/0010198169?loc=P_0005_031
很溫柔的一些事,石德華,圓神,1996-05-01,9,171,https://www.books.com.tw/products/0010028925?loc=P_0005_032
仰望自己的天空,陳美儒,圓神,1996-05-01,9,162,https://www.books.com.tw/products/0010033114?loc=P_0005_033
敢於與眾不同,張雅琴,圓神,1996-05-01,9,171,https://www.books.com.tw/products/0010090192?loc=P_0005_034
愛的轉播站,統一企業21世紀夢公園工作小組,圓神,1996-04-15,9,162,https://www.books.com.tw/products/0010198010?loc=P_0005_035
禪門語錄三百篇(三),廖閱鵬,圓神,1996-04-15,9,189,https://www.books.com.tw/products/0010198131?loc=P_0005_036
禪門語錄三百篇(一),廖閱鵬,圓神,1996-04-15,9,189,https://www.books.com.tw/products/0010198165?loc=P_0005_037
禪門語錄三百篇(二),廖閱鵬,圓神,1996-04-15,9,189,https://www.books.com.tw/products/0010198166?loc=P_0005_038
愛情女子聯盟,曹又方,圓神,1996-04-01,9,216,https://www.books.com.tw/products/0010011560?loc=P_0005_039
小女子茶店,楊曼芬,圓神,1996-04-01,9,162,https://www.books.com.tw/products/0010048104?loc=P_0005_040
學習.成長.我的夢,王再得DAVID WANG,圓神,1996-04-01,9,171,https://www.books.com.tw/products/0010053638?loc=P_0005_041
戀戀愛與愁,林峰丕,圓神,1996-03-01,9,171,https://www.books.com.tw/products/0010065346?loc=P_0005_042
柔軟心無掛礙,林清玄,圓神,1996-02-15,9,162,https://www.books.com.tw/products/0010198130?loc=P_0005_043
人間素美,孟東籬,圓神,1996-01-01,9,162,https://www.books.com.tw/products/0010003908?loc=P_0005_044
追求一個生命的答案,林清玄等著,圓神,1995-12-01,9,180,https://www.books.com.tw/products/0010004687?loc=P_0005_045
做個快樂遊俠,謝佳勳,圓神,1995-10-01,9,180,https://www.books.com.tw/products/0010004204?loc=P_0005_046
跨越生命逆境的智慧,魏玉梅,圓神,1995-09-15,9,171,https://www.books.com.tw/products/0010197961?loc=P_0005_047
天天有智慧,光禹,圓神,1995-09-01,9,162,https://www.books.com.tw/products/0010005801?loc=P_0005_048
全方位個人公關,Anne Naylor,圓神,1995-09-01,9,162,https://www.books.com.tw/products/0010006366?loc=P_0005_049
青春的心有話要說,陳美儒,圓神,1995-09-01,9,162,https://www.books.com.tw/products/0010014392?loc=P_0005_050
性的人間,大江健三郎,圓神,1995-07-01,9,180,https://www.books.com.tw/products/0010026146?loc=P_0005_051
田裡爬行的滋味,余玉照,圓神,1995-07-01,9,162,https://www.books.com.tw/products/0010057607?loc=P_0005_052
佛國之旅,聖嚴法師,圓神,1995-06-15,9,162,https://www.books.com.tw/products/0010198163?loc=P_0005_053
春夏秋冬,聖嚴法師,圓神,1995-03-15,9,180,https://www.books.com.tw/products/0010198162?loc=P_0005_054
心情快遞,林峰丕,圓神,1995-01-01,9,135,https://www.books.com.tw/products/0010043057?loc=P_0005_055
東西南北,聖嚴法師,圓神,1994-12-15,9,180,https://www.books.com.tw/products/0010198127?loc=P_0005_056
平常心有情味,林清玄,圓神,1994-11-15,9,162,https://www.books.com.tw/products/0010198129?loc=P_0005_057
做個頂尖遊客,謝佳勳,圓神,1994-10-01,9,162,https://www.books.com.tw/products/0010018302?loc=P_0005_058
親愛酷爸爸,光 禹,圓神,1994-10-01,9,153,https://www.books.com.tw/products/0010054016?loc=P_0005_059
典藏青春與愛,石德華,圓神,1994-08-01,9,153,https://www.books.com.tw/products/0010021282?loc=P_0005_060
活出你要的成功,Anne Naylor,圓神,1994-08-01,9,180,https://www.books.com.tw/products/0010026525?loc=P_0005_061
生命使用說明書,黃友玲,圓神,1994-08-01,9,144,https://www.books.com.tw/products/0010090331?loc=P_0005_062
一起面對生與死,山崎章郎,圓神,1994-06-01,9,180,https://www.books.com.tw/products/0010006799?loc=P_0005_063
金山有礦,聖嚴法師,圓神,1994-05-15,9,153,https://www.books.com.tw/products/0010198161?loc=P_0005_064
蓮花福田,王靜蓉,圓神,1994-05-15,9,162,https://www.books.com.tw/products/0010198164?loc=P_0005_065
叫父親太沉重(上)(下)不分售,艾 蓓,圓神,1994-05-01,9,450,https://www.books.com.tw/products/0010065341?loc=P_0005_066
行雲流水,聖嚴法師,圓神,1994-04-15,9,162,https://www.books.com.tw/products/0010198126?loc=P_0005_067
學佛與行醫,王靜蓉,圓神,1994-02-15,9,126,https://www.books.com.tw/products/0010198128?loc=P_0005_068
火宅清涼,聖嚴法師,圓神,1993-12-15,9,207,https://www.books.com.tw/products/0010198125?loc=P_0005_069
歸程,聖嚴法師,圓神,1993-11-15,9,171,https://www.books.com.tw/products/0010198159?loc=P_0005_070
法源血源,聖嚴法師,圓神,1993-11-15,9,135,https://www.books.com.tw/products/0010198160?loc=P_0005_071
媽咪小太陽,光 禹,圓神,1993-11-01,9,144,https://www.books.com.tw/products/0010036026?loc=P_0005_072
不愛則已,范傳硯、黃榮輝,圓神,1993-08-01,9,135,https://www.books.com.tw/products/0010016138?loc=P_0005_073
一愛就會傷心,范傳硯、黃榮輝,圓神,1993-08-01,9,135,https://www.books.com.tw/products/0010096321?loc=P_0005_074
生命的對話,Noah BenShea,圓神,1993-07-01,9,126,https://www.books.com.tw/products/0010089256?loc=P_0005_075
校外有藍天,石德華,圓神,1993-07-01,9,135,https://www.books.com.tw/products/0010099695?loc=P_0005_076
歡喜心過生活,林清玄,圓神,1993-06-15,9,171,https://www.books.com.tw/products/0010198124?loc=P_0005_077
學佛知津,聖嚴法師,圓神,1993-01-15,9,153,https://www.books.com.tw/products/0010198123?loc=P_0005_078
摩登男子,曹又方,圓神,1992-12-01,9,108,https://www.books.com.tw/products/0010051983?loc=P_0005_079
生活的清涼︰人生禪(二),方杞,圓神,1992-11-15,9,180,https://www.books.com.tw/products/0010198122?loc=P_0005_080
白衣與大士,佛教醫事人員聯合會,圓神,1992-11-15,9,126,https://www.books.com.tw/products/0010198156?loc=P_0005_081
生命的晴空︰人生禪(一),方杞,圓神,1992-11-15,9,180,https://www.books.com.tw/products/0010198157?loc=P_0005_082
開悟的人生,"傅佩荣,曹又方,林清玄",圓神,1992-10-15,9,162,https://www.books.com.tw/products/0010198158?loc=P_0005_083
以有情覺有情,林清玄,圓神,1992-07-15,9,162,https://www.books.com.tw/products/0010198121?loc=P_0005_084
葉曼講般若心經,葉曼,圓神,1992-06-15,9,144,https://www.books.com.tw/products/0010198118?loc=P_0005_085
追求圓滿的人生,"Ph. D.,William J. Reilly",圓神,1992-06-01,9,117,https://www.books.com.tw/products/0010089322?loc=P_0005_086
淨土寶典,廖閱鵬,圓神,1992-05-15,9,126,https://www.books.com.tw/products/0010198119?loc=P_0005_087
淨土文鈔,廖閱鵬,圓神,1992-05-15,9,180,https://www.books.com.tw/products/0010198120?loc=P_0005_088
淨土聖賢,廖閱鵬,圓神,1992-05-15,9,144,https://www.books.com.tw/products/0010198155?loc=P_0005_089
星雲大師開示語(二),星雲大師,圓神,1992-04-15,9,126,https://www.books.com.tw/products/0010198154?loc=P_0005_090
星雲大師開示語(一),星雲大師,圓神,1992-03-15,9,126,https://www.books.com.tw/products/0010198153?loc=P_0005_091
葉曼拈花,葉曼,圓神,1992-01-15,9,144,https://www.books.com.tw/products/0010198117?loc=P_0005_092
清淨心看世界,林清玄,圓神,1992-01-15,9,144,https://www.books.com.tw/products/0010198152?loc=P_0005_093
在蒼茫中點燈,林清玄,圓神,1991-10-15,9,135,https://www.books.com.tw/products/0010198116?loc=P_0005_094
禪門驪珠,聖嚴法師,圓神,1991-09-15,9,225,https://www.books.com.tw/products/0010198150?loc=P_0005_095
禪門修證,聖嚴法師,圓神,1991-09-15,9,135,https://www.books.com.tw/products/0010198151?loc=P_0005_096
藍珍珠,曹又方,圓神,1991-02-01,9,144,https://www.books.com.tw/products/0010044029?loc=P_0005_097
七情,曹又方,圓神,1990-04-01,9,108,https://www.books.com.tw/products/0010031289?loc=P_0005_098
日安.我的愛,陳樂融,圓神,1989-01-01,9,153,https://www.books.com.tw/products/0010048474?loc=P_0005_099
我們只有一個台灣—反污染、生態保育與環境運動,蕭新煌,圓神,1987-09-01,9,162,https://www.books.com.tw/products/0010006274?loc=P_0005_100
旅途—撫慰心靈的詩,李敏勇 編選,圓神,1987-03-01,9,90,https://www.books.com.tw/products/0010009788?loc=P_0005_001
憧憬—撫慰心靈的詩,李敏勇 編選,圓神,1987-03-01,9,90,https://www.books.com.tw/products/0010089368?loc=P_0005_002
