title,author,publisher,publication_date,discount,price
決戰王妃 (電子書),綺拉．凱斯,圓神,2013-09-30,,210
決戰王妃,綺拉．凱斯,圓神,2013-09-30,79,237
寫給海日汗的21封信,席慕蓉,圓神,2013-08-29,9,342
李伯伯最想告訴你的22個科學家故事,李家同,圓神,2013-08-26,9,225
我們都是這樣彎大的之彎彎的魔法APP,彎彎,圓神,2013-07-31,9,261
我從拘留室搬進東倫敦之後,連美恩,圓神,2013-07-31,66,217
刺桐花之戰：西拉雅台灣女英雄金娘的故事,林建隆,圓神,2013-07-25,9,243
出走：用旅行找到生命的亮點,黃麗穗,圓神,2013-06-27,66,191
來去寺廟住一晚：超省錢!美食、美景，身心靈一次滿足,943,圓神,2013-06-27,66,184
最舒服的瑜伽書：選自己需要的，15分鐘輕鬆療身又療心(含50分鐘DVD：每日深層修復操，哪裡痛都有效),JOYCE (翁憶珍),圓神,2013-06-24,9,279
有多想要，就有多幸福,蘇陳端（貴婦奈奈）,圓神,2013-05-29,9,270
台灣小野放：出走不必遠行，在山.田.洋.森找自己,李盈瑩,圓神,2013-04-25,9,279
好笑華娟撞見維也納咖啡,鄭華娟,圓神,2013-03-28,9,261
求神：我在霞海城隍看見祈願的力量,486,圓神,2013-01-31,9,252
王者之爭：達文西和米開朗基羅的世紀對決,謝哲青,圓神,2012-12-27,9,405
第十九層地獄,蔣友柏,圓神,2012-12-27,9,297
氣血美活：女人一生的6堂關鍵保養課,吳明珠,圓神,2012-11-30,9,252
孤獨的美食家,久住昌之,圓神,2012-11-26,9,225
一個旅人，16張餐桌：沒和當地人吃頓飯，就不算去過那裡,張健芳,圓神,2012-10-31,9,270
是春天為我們開門的時候了：一個台灣詩人 心的秘密,李敏勇,圓神,2012-09-28,9,243
一直同在Together & Forever：我們和小英一起走過的旅程,蔡英文,圓神,2012-09-28,9,297
QQ臉!打敗所有面膜的甜心系刮痧,陳玫妃,圓神,2012-07-31,9,261
我也要!色鉛筆塗鴉就能瘦：好好吃、隨手畫，8週體型小1號的瘦身手帳,可藍,圓神,2012-06-29,9,225
妳和成功只差16步：萊雅首位台灣女總裁教妳事業&家庭處處圓滿,陳敏慧,圓神,2012-06-25,9,234
最孤獨也最飽滿的道路,卓曉然（錫安媽媽）,圓神,2012-06-25,9,270
這樣教出史上最會玩的榜首：平凡家庭的不平凡教養秘訣,高馨汝、許捷,圓神,2012-05-24,9,225
當婚姻遇上教養：父母的感情，是孩子愛的第一堂課,番紅花,圓神,2012-04-30,9,270
維多利亞的家藏味：零失敗、好上手的66道幸福家常菜,維多利亞,圓神,2012-02-23,9,288
愛的可頌麵包,鄭華娟,圓神,2012-02-01,7,196
下一個百年，仍必須從基本做起,李家同,圓神,2011-12-30,9,225
凝聚愛的每一哩路：「紙風車319鄉村兒童藝術工程」感動紀實,紙風車文教基金會,圓神,2011-12-26,9,378
我們都是這樣彎大的：彎彎校園抒壓日記,彎彎,圓神,2011-12-26,9,261
人間條件4：一樣的月光(附DVD),吳念真、綠光劇團,圓神,2011-10-31,9,539
愛自己：我愛你，但是我更愛我自己,女王,圓神,2011-10-31,9,261
洋蔥炒蛋到小英便當：蔡英文的人生滋味,蔡英文,圓神,2011-10-25,9,234
漫畫心經：淨心自在的力量,蔡志忠,圓神,2011-08-31,9,243
面具之上 (附小說配樂CD),許常德,圓神,2011-07-28,9,252
以詩之名,席慕蓉,圓神,2011-07-25,9,315
給孩子的人生先修班：從陪伴到獨立的教養6堂課,番紅花,圓神,2011-05-31,9,270
漫畫金剛經：安頓心的力量,蔡志忠,圓神,2011-04-28,9,234
愛的地下教育,彭浩翔,圓神,2011-04-25,9,315
媽媽的讀心術：一個創意教師的教養旅程,黃淑文,圓神,2011-03-29,9,234
真愛是種信仰,貝莉,圓神,2011-02-24,9,261
原來人生可以不只這樣：與夢想合一的陀飛輪法則,邢憲生,圓神,2011-02-24,9,270
氣質卡小狗學堂,鄭華娟,圓神,2011-01-25,9,261
母愛的權限：家有三個資優生的教養筆記,洪淑娟,圓神,2010-12-30,9,243
誰是你的愛情守護星：101個心理測驗大進補,安格斯,圓神,2010-12-27,9,243
從28篇經典演說學思考：李伯伯帶你看大人物怎麼想 (附英文別冊),李家同,圓神,2010-11-30,9,243
信仰一隻貓：個人時代的領先哲學,蔡志忠,圓神,2010-11-25,9,234
無耳空空問學記,蔡志忠,圓神,2010-11-25,9,234
看得遠的，就是好母親：建立你自己的教養格調,番紅花,圓神,2010-10-26,9,261
這些人，那些事,吳念真,圓神,2010-10-26,79,221
一看就記得!動漫系日語句型學習法(1書+1光碟),呂宗昕,圓神,2010-09-30,9,261
拔河：握住夢想，絕不放手,王亭權,圓神,2010-09-24,9,225
站好，不要靠我的腰!：朱學恆的奶爸戰鬥日記,朱學恆,圓神,2010-08-31,9,270
戀愛是種邪教,貝莉,圓神,2010-06-30,9,252
人生基本功：建築師潘冀的砌磚哲學,潘冀,圓神,2010-05-31,9,288
但願你20歲就懂的18件事：大黑小黑有話說,黑幼龍、黑立言,圓神,2010-05-25,9,234
人財兩得的保養大革命,WOW,圓神,2010-04-29,9,243
說故事了沒?：打動人心、實現夢想的關鍵能力,劉中薇,圓神,2010-04-29,9,261
9314男人與男孩【上市珍藏版】(寫真集+文字書.兩冊合購不分售.附DVD),角子,圓神,2010-03-31,9,449
亂髮：閃亮百年的詩花束【十年珍藏版】,与謝野晶子,圓神,2010-03-31,9,252
求婚大旅舍,鄭華娟,圓神,2010-02-25,9,252
女王力,女王,圓神,2010-01-25,9,261
彎家有娘初長成,灣娘,圓神,2010-01-25,9,261
老師的10個對不起：有關愛與生命的希望週記,簡世明,圓神,2009-12-30,9,234
遠方的信使,李敏勇,圓神,2009-12-24,9,225
我愛故我在,陶晶瑩,圓神,2009-11-30,9,261
母女江山,黃越綏,圓神,2009-11-25,9,234
阿嬤，我回來了!,陳昇,圓神,2009-09-30,9,270
這一生，至少當一次傻瓜─木村阿公的奇蹟蘋果,石川拓治,圓神,2009-09-25,9,225
帶我去遠方(電影書),傅天余,圓神,2009-08-31,9,297
媽媽的乳房──許足女士的人生歲月及家族記事,許陽明,圓神,2009-08-25,9,261
天使遊戲,卡洛斯．魯依斯．薩豐,圓神,2009-08-25,9,405
李伯伯最愛的48個電影故事,李家同,圓神,2009-07-30,9,234
30好幾?,凱西．陳,圓神,2009-07-30,9,252
女王i曼谷,女王,圓神,2009-07-23,9,269
殺手，低調華麗的貢丸,Lowes,圓神,2009-06-25,9,198
拜託!50音根本不用背 ──台大教授呂宗昕教你一小時開口說日文(1書+1MP3),呂宗昕,圓神,2009-05-26,9,179
漫畫天才學習法：每個人都是天才，只是自己不相信!,蔡志忠,圓神,2009-05-21,9,225
漫畫天才巧克力 ──每個小孩都是天才，只是媽媽不知道!,蔡志忠,圓神,2009-05-21,9,225
愛的小動作,鄭華娟,圓神,2009-04-24,9,252
海角，天涯，台灣：心境旅行，詩情散步,李敏勇,圓神,2009-03-25,9,225
武昌街一段七號：他和明星咖啡廳的故事,簡錦錐,圓神,2009-02-27,9,234
城市.愛情.對手戲,李俊明,圓神,2008-12-31,9,306
愛呆人生連加恩──複製幸福DNA,連加恩,圓神,2008-12-25,9,225
公仔出沒注意──日本卡漫朝聖路線21,哈日杏子,圓神,2008-11-28,9,288
愛情，真相大白：酪梨壽司的東京人妻日記,酪梨壽司,圓神,2008-10-24,9,234
波麗士大人電視小說,稻田電影工作室,圓神,2008-09-30,9,234
王陽明安頓生命的智慧,黃明誠,圓神,2008-09-30,9,225
最長的辭職信,黃淑文,圓神,2008-08-25,9,216
寧靜的巨大,席慕蓉,圓神,2008-06-25,9,261
五月花修道院,鄭華娟,圓神,2008-06-25,7,196
這就是GUTS!：夢想這回事，從來沒有句點(附單曲1CD),閃靈樂團,圓神,2008-05-30,9,351
在寂靜的邊緣歌唱：世界女性詩風景,李敏勇,圓神,2008-05-26,9,252
人間條件3：台北上午零時(附DVD2片),吳念真、綠光劇團,圓神,2008-04-30,9,539
我愛質男：貴婦奈奈的愛情進化論,貴婦奈奈,圓神,2008-04-30,9,243
白鷺鷥飛過：盧修一和他的時代,李文,圓神,2008-04-25,9,270
孩子的第一哩路：紙風車319鄉村兒童藝術工程,紙風車文教基金會,圓神,2008-04-25,9,333
Fun Fun馬後炮,楊丞琳，彎彎,圓神,2008-04-25,9,315
來自遠古的情感密碼──詩經的第一堂課,林晉士,圓神,2008-02-29,9,234
我的廣告人生──廣告巨人歷久彌新的行銷金律,克勞德．霍普金斯,圓神,2008-01-25,9,198
孩子，一個都不放棄,李家同，博幼基金會,圓神,2008-01-25,9,207
來得集,謝志偉,圓神,2008-01-25,9,207
書中之書──聖經的價值與影響,莊雅棠,圓神,2007-12-31,9,243
海德堡之吻 (甜蜜紀念版),鄭華娟,圓神,2007-12-25,9,189
北歐四季透明筆記──芬蘭創意、人文、生活,涂翠珊,圓神,2007-12-06,9,252
黃丁盛的歐洲攝影課 ──如何拍城堡、公園、教堂、廣場、古蹟、夜景、人物,黃丁盛,圓神,2007-12-06,9,315
我是女王2——那些壞男人教我的事,女王,圓神,2007-12-06,9,243
9999滴眼淚：那些跟青春記憶有關的美,陳昇,圓神,2007-11-26,9,225
你經歷的，我都懂,Maple Day,圓神,2007-11-26,9,198
肥皂大學忙線中,鄭華娟,圓神,2007-10-25,9,225
3499個愛：抗癌小詩人周大觀的故事,周大觀文教基金會,圓神,2007-09-28,9,252
去他的萬一：酪梨壽司的紐約MBA日記,酪梨壽司,圓神,2007-09-28,9,225
快樂，穩賺不賠的投資學,黃麗穗,圓神,2007-09-21,9,207
經由一顆溫柔心：台灣、日本、韓國詩散步,李敏勇,圓神,2007-09-21,9,234
甘露與淨瓶的對話 ──聖嚴法師開示，吳若權修行筆記,吳若權,圓神,2007-08-31,9,270
懂了，紅樓夢,李玲珠,圓神,2007-08-27,9,225
換換愛寫真書,可米富亞傳播事業有限公司，可米瑞智國際藝能有限公司,圓神,2007-07-25,9,315
五芒星的誘惑,施珮君,圓神,2007-07-25,9,225
換換愛 電視小說,可米富亞傳播事業有限公司，可米瑞智國際藝能有限公司,圓神,2007-06-29,9,189
萬世師表──李家同非常喜歡的一本書,詹姆斯．希爾頓,圓神,2007-06-29,9,180
我把星星點著了,林清玄,圓神,2007-05-31,9,225
愛不愛之書,凱西．陳,圓神,2007-05-31,9,252
阿宅醒醒,Lowes,圓神,2007-05-25,9,198
今夕何夕話楚辭,楊明,圓神,2007-04-30,9,180
我是女王──那些好女孩不懂的事,女王,圓神,2007-04-25,9,216
語言魔法師莎士比亞,姜葳,圓神,2007-03-30,9,189
那雙看不見的手,楊恩典∕口述．胡幼鳳∕撰文,圓神,2007-03-30,9,216
人間條件2：她與她生命中的男人們(附DVD2片),吳念真、綠光劇團,圓神,2007-02-27,9,450
波斯文學入門,元文琪,圓神,2007-02-27,9,216
新LOVE學──加點理性，更浪漫!,吳若權,圓神,2007-02-27,9,216
想當年，老婆還是正常人：我甜蜜又暴走的鬼嫁日記,一二三幸福人,圓神,2007-02-27,9,207
巧克力情書,鄭華娟,圓神,2007-01-25,9,216
飛翔的石膏鞋：太陽女孩包錦蓉的生命畫冊,包錦蓉,圓神,2006-12-25,9,225
K書高手東京奮鬥記,呂宗昕,圓神,2006-11-30,9,225
河岸月光,范俊逸,圓神,2006-11-24,9,270
老子的樂活哲學,蕭蕭,圓神,2006-10-25,9,198
三國隨身智慧,楊龢之,圓神,2006-09-29,9,198
有了自由才有愛：曾昭旭v.s.孟子的跨 時空對談,曾昭旭,圓神,2006-09-29,9,207
陪你一起慢慢走,中華民國智障者家長總會,圓神,2006-08-31,9,225
最愛深情密碼寫真書,可米瑞智國際藝能有限公司,圓神,2006-07-25,9,315
祕密假期,蔣勳,圓神,2006-07-25,9,288
哲人風流：莊子的智慧,謝鵬雄,圓神,2006-06-30,9,198
我的美食異想世界,鄭華娟,圓神,2006-06-26,9,198
戀愛女王：愛情，從美肌開始!,季芹,圓神,2006-06-26,9,270
深情密碼,可米瑞智國際藝能有限公司,圓神,2006-06-26,9,198
遇見你，我更懂自己,吳若權,圓神,2006-05-30,9,216
忠狗101─親子共戲故事書,紙風車劇團,圓神,2006-05-25,9,225
黃越綏詩集,黃越綏,圓神,2006-05-25,9,234
送給你一生的禮物,呂宗昕,圓神,2006-04-28,9,207
迷途詩冊(新版),席慕蓉,圓神,2006-03-27,9,198
邊緣光影,席慕蓉,圓神,2006-03-27,9,243
叛途,李嶽,圓神,2006-02-27,9,216
展現生命芬芳的神話傳說──列子的智慧,何淑貞,圓神,2006-02-27,9,198
原來我不帥,Lowes,圓神,2006-02-27,9,189
妙趣無邊的佛教寓言-白話百喻經新解,林清玄,圓神,2006-01-19,9,243
閃靈王朝─台灣搖滾鬼王10年全紀錄,閃靈樂團,圓神,2006-01-19,9,270
無極：電影異結局小說全見版,郭敬明,圓神,2006-01-19,9,234
我的小折學,許傑輝,圓神,2006-01-01,9,198
Jolin的6場單字派對(隨書附贈拼字遊戲),蔡依林、角子,圓神,2005-12-30,9,342
時光九篇,席慕蓉,圓神,2005-12-26,9,234
愛在西非45℃天空下:攝影寫真,稻田電影工作室,圓神,2005-11-30,9,270
45℃天空下,溫郁芳,圓神,2005-11-30,9,189
半成年愉快(嗎?)(隨書附贈單曲CD),曾少宗,圓神,2005-11-30,9,243
3個夏天,吳若權,圓神,2005-11-25,9,225
歌德的愛與靈魂,黃紹芳、Ursula Ritzenhoff,圓神,2005-11-25,9,216
易經的第一堂課,劉君祖,圓神,2005-10-31,9,198
李伯伯最愛的40本書,李家同,圓神,2005-10-31,9,216
四季花杯盤,鄭華娟,圓神,2005-10-25,9,216
東山再起──困境中的致勝商道,宋芳綺,圓神,2005-09-30,9,225
起飛之前，先學降落,吳若權,圓神,2005-09-30,9,207
發現泰戈爾──影響世界的東方詩哲,尹錫南,圓神,2005-09-30,9,207
烙印愛恨,曹又方,圓神,2005-09-26,9,315
重返古希臘──尋找西方智慧的根源,唐文,圓神,2005-09-26,9,225
做對的事，把事做對,林佳龍,圓神,2005-09-09,9,216
今天是幸福日,曾郁雯,圓神,2005-08-30,9,207
說給我的孩子聽：面對人生的10堂課(共10冊),圓神編輯部,圓神,2005-08-20,,2500
愛呆我家連加恩,連加恩、連上恩,圓神,2005-08-01,9,180
金色般若,林清玄,圓神,2005-07-25,9,207
媽咪小太陽(精裝典藏版),光禹,圓神,2005-06-15,9,269
親愛酷爸爸(精裝典藏版),光禹,圓神,2005-06-15,9,269
天天有智慧(精裝典藏版),光禹,圓神,2005-06-15,9,269
疼惜好生活(精裝典藏版),光禹,圓神,2005-06-15,9,269
昨日的叛逆(精裝典藏版),光禹,圓神,2005-06-15,9,269
在勇氣邊緣(精裝典藏版),光禹,圓神,2005-06-15,9,269
為真愛承諾(精裝典藏版),光禹,圓神,2005-06-15,9,269
不放過青春(精裝典藏版),光禹,圓神,2005-06-15,9,269
愛回到最初(精裝典藏版),光禹,圓神,2005-06-15,9,269
誰來教我愛(精裝典藏版),光禹,圓神,2005-06-15,9,269
給最初的愛(精裝典藏版),光禹,圓神,2005-06-15,9,269
諸羅奪寶,諸英,圓神,2005-05-30,9,198
敢說就不難!——張雅琴救急英語寶典,張雅琴,圓神,2005-05-30,9,198
翎月情仇,方晨,圓神,2005-05-30,9,225
勇氣之書,凱西．陳,圓神,2005-05-25,9,252
藍色牧場,蔡富澧,圓神,2005-05-24,9,189
讓我自己飛--音樂才子宋岳庭的生命故事,李花崗、邱立屏,圓神,2005-04-29,9,198
老先覺的話(附1CD),林清玄,圓神,2005-04-26,9,225
J1--JOLIN的二十四堂英文日記課(附1CD),蔡依林、角子,圓神,2005-03-09,9,315
總是無法忘卻(散文),尉天驄,圓神,2005-02-25,9,189
溫馨，在回望之後(小說),尉天驄,圓神,2005-02-25,9,207
是夢也是追尋(詩),尉天驄,圓神,2005-02-25,9,171
沒大沒小天才班,陳雅麗,圓神,2005-02-25,9,198
我摺疊著我的愛,席慕蓉,圓神,2005-02-25,9,216
最簡單的，最難得!,吳若權,圓神,2005-01-25,9,189
提著菜籃上米蘭,鄭華娟,圓神,2004-12-30,9,216
靈慾刺青,曹又方,圓神,2004-12-24,9,252
真假民主,瞿海源,圓神,2004-12-24,9,252
一字禪,依空,圓神,2004-11-30,9,207
冬季到台北來看雨(附VCD),吳若權,圓神,2004-11-30,9,225
天下沒有懷才不遇這回事,包益民,圓神,2004-11-30,9,225
一步一腳印，發現新台灣,詹怡宜,圓神,2004-09-30,9,225
兩個人和一所學校：馬文仲與谷慶玉的牽手人生,依品凡,圓神,2004-09-24,9,234
林泉,林清玄,圓神,2004-09-24,9,207
擁抱幸福的自己,吳若權,圓神,2004-09-24,9,180
與大師心靈對話,"星雲大師,李晶玉",圓神,2004-08-30,9,198
二事如意,小魚,圓神,2004-08-25,9,216
禪趣60：禪與生命的對話,廖閱鵬,圓神,2004-07-29,9,198
關於愛的12堂課：醫學生玲玲的生命故事,"蔡玲玲,藍琴臺",圓神,2004-07-26,9,198
開啟人生的六扇窗：啟迪智慧的80則佛教故事,依空,圓神,2004-06-29,9,225
風中的費洛蒙,陳昇,圓神,2004-06-29,9,216
最美麗的出走：尋找香格里拉,楊文德,圓神,2004-06-29,9,225
寧願，愛短短的就好!,吳若權,圓神,2004-06-25,9,207
原來詩經可以這樣讀,唐文,圓神,2004-05-28,9,207
遇見三百年前的臺灣：裨海紀遊,楊龢之,圓神,2004-05-28,9,198
接受才能微笑：一位年輕醫師勇敢面對癌症的故事,彭昱憲,圓神,2004-05-28,9,180
美麗的旅行荷包,鄭華娟,圓神,2004-05-25,9,216
人間條件【完整典藏版】,吳念真,圓神,2004-04-29,9,539
風中的波斯菊：林媽利的生命故事,劉湘吟,圓神,2004-04-26,9,198
人海茫茫相愛一場,小魚,圓神,2004-04-26,9,234
清歡,林清玄,圓神,2004-03-30,9,207
遇見散文：二十世紀名家經典100,王劍冰,圓神,2004-03-30,9,449
一切從基本做起,李家同,圓神,2004-03-25,9,189
林家舖子 ‧ 春蠶,茅盾,圓神,2004-02-25,9,180
來不集,謝志偉,圓神,2004-02-17,9,180
寶寶貝貝在一起,沈承炫,圓神,2004-01-15,9,207
相信台灣：阿扁總統向人民報告,陳水扁,圓神,2004-01-15,,99
我的家在高原上,席慕蓉,圓神,2003-12-22,9,216
成功戀愛學,戴晨志,圓神,2003-12-22,9,198
淡定‧積極‧重生,曹又方,圓神,2003-12-18,9,225
愛呆西非連加恩：攝氏45度下的小醫生手記,連加恩,圓神,2003-12-18,9,198
超級英語會話(1-4),圓神編輯部,圓神,2003-12-05,9,1076
點石成金健康法(附CD),姜淑惠,圓神,2003-11-28,9,234
蛋糕核桃燒(書+VCD，電視電腦均可播),吳若權,圓神,2003-11-28,9,216
圓滿人生幸福的寓言,林清玄,圓神,2003-11-25,9,198
夏日香氣寫真書,新點子唱片,圓神,2003-11-15,9,207
絕境飛行,天心永樂,圓神,2003-10-30,9,198
成長地圖：五六七年級的台北印象,張清芳等,圓神,2003-10-27,9,198
萊茵情人,鄭華娟,圓神,2003-10-27,9,198
夏日香氣全紀錄,翁家祥,圓神,2003-10-20,9,198
發現謙卑的力量,吳若權,圓神,2003-09-25,9,216
慾望熟男日記,傑夫,圓神,2003-08-29,9,189
御飯糰&糯米糰的旅行手記,見榮子、碩雅,圓神,2003-08-29,9,198
心靈清泉,滿濟法師,圓神,2003-08-25,9,162
玄想,林清玄,圓神,2003-07-30,9,207
時尚地圖：孫正華的流行影像筆記,孫正華,圓神,2003-07-30,9,198
時光紀念冊：五六七年級的物件紀事,張曼娟，歐陽林，王蘭芬，陳雪，谷淑娟，孫梓評等,圓神,2003-07-25,9,198
戀愛無用論,成英姝,圓神,2003-06-27,9,180
秘密的旅行：角子和大明星的另類之旅,角子,圓神,2003-06-27,9,216
赴宴,溫郁芳,圓神,2003-06-24,9,243
你可以更傑出,戴晨志,圓神,2003-05-28,9,189
畢業旅行,吳若權,圓神,2003-05-23,9,216
野葡萄藤之戀,鄭華娟,圓神,2003-05-23,9,207
歡唱悲歌,吳若權,圓神,2003-04-26,9,216
茶館,老舍,圓神,2003-04-25,9,171
受用一生的智慧(全新普及版),戴晨志,圓神,2003-04-10,9,189
幸福追分,黃麗穗,圓神,2003-03-28,9,180
高牆裡的春天,丘榮襄,圓神,2003-03-24,9,171
點滴城市,侯文詠,圓神,2003-03-24,9,171
純屬意外：王力宏私密檔案書(2書+1VCD)),王力宏，角子,圓神,2003-03-20,9,342
阿Q正傳.祝福,魯迅,圓神,2003-02-27,9,162
彩繪人生山水的寓言,林清玄,圓神,2003-01-23,9,198
曹又方24卷精選集,曹又方,圓神,2003-01-01,9,6480
兩浙漫遊,郁達夫,圓神,2002-12-30,9,180
歐遊雜記,朱自清,圓神,2002-12-30,9,162
鰻魚的願望,吳若權,圓神,2002-12-25,9,207
席慕蓉,席慕蓉,圓神,2002-12-25,9,1080
眨眼之間─漸凍人陳宏的熱情人生,陳宏,圓神,2002-11-29,9,198
南十字星下的約定,鄭華娟,圓神,2002-11-25,9,216
逆風穿雲,天心永樂,圓神,2002-10-25,9,207
針砭—瞿海源評論集,瞿海源,圓神,2002-10-01,9,252
摘星,吳若權,圓神,2002-10-01,9,225
張雅琴 Smart 英語學習法(新版),張雅琴,圓神,2002-09-25,9,171
唐安麒瘦身健美湯方(全新精進版),唐安麒,圓神,2002-08-30,9,198
愛過，總比沒愛好!,吳若權,圓神,2002-08-30,9,207
往天涯的盡頭單飛,鄭華娟,圓神,2002-08-26,9,225
假面公主之騎士精神(附VCD),角子，蔡依林,圓神,2002-08-02,9,342
失去讓生命更完整,呂如中,圓神,2002-07-25,9,198
冬季戀歌寫真書,粘嫦鈺,圓神,2002-07-15,9,198
其實你看到的是我的背影,倪敏然,圓神,2002-06-28,9,198
太陽的女兒─一個孤女的真情告白,蘇玉珍,圓神,2002-06-28,9,189
一朝醒來是歌星,陳昇,圓神,2002-06-25,9,314
影響台灣50人,白文進,圓神,2002-05-30,9,171
撼動台灣50事,白文進,圓神,2002-05-30,9,171
輪轉人生：劉銘勇於挑戰的生命故事,劉銘,圓神,2002-05-27,9,198
善待癌症最健康,姜淑惠,圓神,2002-04-30,9,207
走，我們坐船去,黃麗穗,圓神,2002-04-25,9,189
新疆的太陽不睡覺,郜瑩,圓神,2002-04-25,9,189
一個人份的幸福,楊明,圓神,2002-04-25,9,171
清淨流亡：少年噶瑪巴的故事,林照真,圓神,2002-04-01,9,207
懂得,石德華,圓神,2002-03-26,9,180
五年級青春紀念冊,MIMIKO,圓神,2002-03-26,9,225
極簡.極美,林珊旭,圓神,2002-02-27,9,180
佛洛阿德vs.CC考克之心理遊戲Live Show,佛洛阿德，CC考克,圓神,2002-02-27,9,198
巴黎小館秘密情人,鄭華娟,圓神,2002-02-27,9,207
改變一生的一句話 (一),林清玄等,圓神,2002-01-31,,69
改變一生的一句話 (二),宋楚瑜等,圓神,2002-01-31,9,108
改變一生的一句話 (三),劉墉等著,圓神,2002-01-31,9,108
改變一生的一句話 (四),星雲大師等,圓神,2002-01-31,9,108
改變一生的一句話 (五),陳水扁等,圓神,2002-01-31,9,108
愛的接力賽,梁弘志,圓神,2002-01-25,9,198
紅色橄欖,翁明哲,圓神,2002-01-01,9,198
學習永不嫌遲 ─盲人碩士柯明期的生命故事,邱麗文,圓神,2002-01-01,9,171
在逆境中微笑向前,范俊逸,圓神,2002-01-01,9,171
有愛就有希望：朱仲祥激勵生命的故事,朱仲祥,圓神,2001-12-15,9,171
賺食世家─國家文藝獎得主 葉石濤黑色幽默小說選,葉石濤,圓神,2001-12-03,9,180
我想結婚，你呢?,楊明,圓神,2001-12-03,9,180
這樣學英文最簡單,歐媽咪,圓神,2001-11-26,9,171
浩瀚星雲,林清玄,圓神,2001-11-26,9,324
如果你問起-漢英對照李敏勇詩選,李敏勇,圓神,2001-11-02,9,171
思慕與哀愁-漢日對照李敏勇詩選,李敏勇,圓神,2001-11-02,9,171
私的杜麗珍,徐錦成,圓神,2001-10-25,9,180
不怕改變,"廖筱君,林傑煥",圓神,2001-10-25,9,225
世紀首航：政黨輪替五百天的沉思,陳水扁,圓神,2001-10-25,9,288
想入非非：少年阿Jun的紫色大陸大冒險,黃羿峻,圓神,2001-10-03,9,180
總統府週記,陳哲男,圓神,2001-10-03,9,189
不敗的上班族─上班族50個成功黃金定律,Mimiko,圓神,2001-09-26,9,180
大稻埕135巷─從胭脂巷到攝影棚的人生,陸沙舟,圓神,2001-09-26,9,216
青雲有路志為梯,鄧樂然,圓神,2001-09-03,9,207
我就這樣哈上了台灣,丹布隆,圓神,2001-09-03,9,171
羅曼蒂克路：鄭華娟亂走亂逛亂畫旅行簿,鄭華娟,圓神,2001-08-27,9,207
創造人生歡喜的寓言,林清玄,圓神,2001-08-27,9,198
以戀人之名視覺系 愛情郵件—戀人慾vs購物慾,黃威融,圓神,2001-08-01,9,171
人間工廠,陳璐茜,圓神,2001-07-25,9,180
889488─讓家人滿臉斜線的天才爸爸日記,郜瑩,圓神,2001-07-02,9,171
High High 人生--閻驊的一千零一Yeah,閻驊,圓神,2001-07-02,9,171
高國華教你反敗為勝,高國華,圓神,2001-06-26,9,198
佛洛阿德之心理遊戲俱樂部,佛洛阿德,圓神,2001-06-26,9,171
受用一生的智慧,戴晨志,圓神,2001-06-26,9,207
五年級同學會,mimiko，greg，果子離，達爾文，漂浪，turtle,圓神,2001-05-31,9,180
兩個女生的悄悄話,Maggie‧Joe,圓神,2001-05-24,9,171
未竟之藍,黃寶蓮,圓神,2001-05-10,9,234
地久天長,李慧珍，子鶩,圓神,2001-05-10,9,189
捨不得就愛不了,楊明,圓神,2001-05-09,9,180
海洋之子劉寧生,"劉寧生,劉永毅",圓神,2001-05-03,9,198
薇言聳聽 哈啦英文-口語、俚語、流行語，輕鬆上口,徐薇,圓神,2001-04-03,9,225
我愛青春不老,黃麗穗,圓神,2001-03-26,9,198
黑森林的愛情樹,鄭華娟,圓神,2001-03-26,9,198
追尋人生美好的寓言,林清玄,圓神,2001-02-26,9,207
地球團團轉,阿Jun,圓神,2001-02-23,9,198
我比鋼琴還大,陳守祺,圓神,2001-02-23,9,171
阿金不怕火煉,謝麗金,圓神,2001-02-23,9,180
火車向後跑,動力火車、林玉,圓神,2001-02-23,9,180
愛是永不止息,冉亮,圓神,2001-02-15,9,180
這樣養育孩子最健康,姜淑惠,圓神,2001-01-20,9,234
所以，你也要活下去!,大平光代,圓神,2001-01-18,9,189
哈偶像學英文,袁永興,圓神,2001-01-15,9,171
堅持夢想就擁有希望─Job Hunter 義無反顧向前衝50招,呂如中,圓神,2001-01-15,9,189
女人要愛不要懂,小野,圓神,2001-01-01,9,198
愛在東京蔓延時,江中星,圓神,2001-01-01,9,171
用愛過生活,賴金波,圓神,2001-01-01,9,180
布魯塞爾的浮木,陳昇,圓神,2000-12-26,9,269
每天做聰明的選擇,曹又方,圓神,2000-11-24,9,180
一半和一半的戀愛,陳璐茜,圓神,2000-11-24,9,180
佛洛阿德vs.羊格之心理遊戲 101,佛洛阿德，羊格,圓神,2000-11-15,9,207
一生一會,吳英女,圓神,2000-10-24,9,180
茶味禪心,林清玄,圓神,2000-10-24,9,198
惡女修道院,彭樹君,圓神,2000-10-24,9,171
茶言觀色,林清玄,圓神,2000-10-24,9,180
愛回到最初,光禹,圓神,2000-10-24,9,198
嗑名牌,高祖寧,圓神,2000-10-01,9,225
走向黎明,台灣人權促進會編,圓神,2000-09-21,9,270
其實，快樂如影隨形,呂如中,圓神,2000-09-08,9,180
阿貴的生活連絡簿,春水堂,圓神,2000-09-02,9,144
為自己想往幸福走,楊明,圓神,2000-09-02,9,180
薇星連線新聞英文：看懂Time、聽懂CNN，掌握最新世界動態,徐薇,圓神,2000-09-02,9,225
