title,author,publisher,publication_date,discount,price
到底是誰放的屁(臭臭的書系列2),鞏孺萍,時報出版,2024-01-30,75,262
鬆弛感：拼命太累，躺平太廢，容許不確定，才有小確幸,郝培強,時報出版,2024-01-30,79,300
抬頭看二十九次月亮,張皓宸,時報出版,2024-01-30,79,300
人來人往,金聖華,時報出版,2024-01-30,79,458
儀式感：把將就的日子過成講究的生活(新版),高瑞灃,時報出版,2024-01-30,79,300
從外遇洞察人心：療癒創傷與重建信任,林萃芬,時報出版,2024-01-30,79,300
勝算【限量珍藏 紫氣東來劉潤印簽金句筆記本】,劉潤,時報出版,2024-01-30,79,355
塔羅之眼(全兩冊)：天空為限的逆位思考與實占解牌,天空為限,時報出版,2024-01-30,75,727
勝算： 用機率思維找到可複製的核心能力， 掌握提高勝算的底層邏輯,劉潤,時報出版,2024-01-30,79,355
勝算：用機率思維找到可複製的核心能力，掌握提高勝算的底層邏輯 (電子書),劉潤,時報出版,2024-01-30,88,277
鬆弛感：拼命太累，躺平太廢，容許不確定，才有小確幸 (電子書),郝培強,時報出版,2024-01-26,88,234
家有中學生的解憂之書：在教養與升學之路，讓親子作家╳台大優等生一起成為青少年的陪跑員 (電子書),"尚瑞君,林祐亨",時報出版,2024-01-26,88,234
到底是誰放的屁 (電子書),鞏孺萍,時報出版,2024-01-26,88,215
抬頭看二十九次月亮 (電子書),張皓宸,時報出版,2024-01-26,88,234
人來人往 (電子書),金聖華,時報出版,2024-01-26,88,357
從外遇洞察人心：療癒創傷與重建信任 (電子書),林萃芬,時報出版,2024-01-26,88,234
儀式感：把將就的日子過成講究的生活(新版) (電子書),高瑞灃,時報出版,2024-01-26,88,234
瘋狂(二十週年紀念新版) (電子書),哈金,時報出版,2024-01-26,88,246
塔羅之眼(全兩冊)：天空為限的逆位思考與實占解牌 (電子書),天空為限,時報出版,2024-01-26,88,597
毛片,范家駿,時報出版,2024-01-23,79,284
樹的夢想：徜徉自然之間，聽一花一木、一草一石說說話,李家萍,時報出版,2024-01-23,79,355
你有數字病嗎?：數學、數據、績效、演算法，數字如何控制我們的每一天,"海里格．托爾布約恩森,麥可．達倫",時報出版,2024-01-23,79,363
教子書：有教無類，天生我才必有用,王興隆,時報出版,2024-01-23,79,331
綠色思維 自然美學：一筆懸命，台灣藝想設計師&畫家柯鴻圖的美學之路,柯鴻圖,時報出版,2024-01-23,79,434
怦然心動的文學課,須文蔚,時報出版,2024-01-23,79,300
看漫畫零基礎學會 經濟學：既幽默又好玩，秒懂經濟運行的底層邏輯,管鵬,時報出版,2024-01-23,79,252
羅生門(精裝版),芥川龍之介,時報出版,2024-01-23,79,331
倒數計時!學科男孩(6)：新學科男孩：英語同學登場!,一之瀨三葉,時報出版,2024-01-23,79,237
家的樣子：Soupy與Struan的蘇格蘭冒險記(精裝書),Soupy Tang,時報出版,2024-01-23,79,458
小資藝術投資入門：藝術投資水很深?其實比你想得更簡單!,"Dr.Selena楊倩琳,黃河",時報出版,2024-01-23,79,363
我失敗的美式生活：鱸魚的三十年日常觀察與非典型剖析,鱸魚,時報出版,2024-01-23,79,300
請、對不起、謝謝：美國暖心牧師用三句箴言帶你走出人生低谷,馬克．貝特森,時報出版,2024-01-23,79,276
H.O.P.E.2 光明再現,傅志遠,時報出版,2024-01-23,79,252
我失敗的美式生活：鱸魚的三十年日常觀察與非典型剖析 (電子書),鱸魚,時報出版,2024-01-23,88,234
怦然心動的文學課 (電子書),須文蔚,時報出版,2024-01-19,88,234
樹的夢想：徜徉自然之間，聽一花一木、一草一石說說話 (電子書),李家萍,時報出版,2024-01-19,88,277
羅生門 (電子書),芥川龍之介,時報出版,2024-01-19,88,258
教子書：有教無類，天生我才必有用 (電子書),王興隆,時報出版,2024-01-19,88,258
看漫畫零基礎學會經濟學 (電子書),管鵬,時報出版,2024-01-19,88,197
羅生門 (電子書),芥川龍之介,時報出版,2024-01-19,88,258
教子書：有教無類，天生我才必有用 (電子書),王興隆,時報出版,2024-01-19,88,258
看漫畫零基礎學會經濟學 (電子書),管鵬,時報出版,2024-01-19,88,197
綠色思維自然美學：一筆懸命，台灣藝想設計師&畫家柯鴻圖的美學之路 (電子書),柯鴻圖,時報出版,2024-01-19,88,338
毛片 (電子書),范家駿,時報出版,2024-01-19,88,221
請、對不起、謝謝：美國暖心牧師用三句箴言帶你走出人生低谷 (電子書),馬克．貝特森,時報出版,2024-01-19,88,215
小資藝術投資入門---藝術投資水很深?其實比你想得更簡單! (電子書),"Dr.Selena楊倩琳,黃河",時報出版,2024-01-19,88,283
H.O.P.E.2光明再現 (電子書),傅志遠,時報出版,2024-01-19,88,197
家的樣子：Soupy與Struan的蘇格蘭冒險記 (電子書),Soupy Tang,時報出版,2024-01-19,88,357
倒數計時!學科男孩(6)：新學科男孩：英語同學登場! (電子書),一之瀨三葉,時報出版,2024-01-19,88,184
玩出無限潛力的0-3歲五感遊戲書：日本最強部落客媽咪設計的50個啟蒙刺激，讓孩子越玩越聰明【首刷限量贈品版】(限量贈品：富樂夢12色六角油畫棒),中山芳一,時報出版,2024-01-16,79,284
玩出無限潛力的0-3歲五感遊戲書：日本最強部落客媽咪設計的50個啟蒙刺激，讓孩子越玩越聰明,中山芳一,時報出版,2024-01-16,7,252
止戰,張小虹,時報出版,2024-01-16,79,363
台北字遊行：給散步者的冒險筆記(隨書附送「街頭漫遊風格創意貼紙」讓你自由拼貼),"夏宇童,崔舜華,李豪,簡莉穎,陳繁齊",時報出版,2024-01-16,79,331
戀愛腦的不心動挑戰【博客來獨家限量作者親簽版】,SKimmy,時報出版,2024-01-16,79,300
最高效益的時間管理：用目標管理時間，打造爆發性成長的一年,粥左羅,時報出版,2024-01-16,79,300
最佳狀態：超越心流，掌握個人持續卓越的情商,"丹尼爾．高曼,卡利．查尼斯",時報出版,2024-01-16,79,379
打造產品經理黃金身價的10堂課：PM從0到1實踐指南,夏松明,時報出版,2024-01-16,79,331
一輩子的好視力：只有眼科醫生才知道，保持好視力的50個習慣,平松類,時報出版,2024-01-16,79,300
戀愛腦的不心動挑戰,SKimmy,時報出版,2024-01-16,75,285
愛恨帝王家：中國古代宮廷女性的愛慾情仇──兩漢篇 (有聲書),葉言都,時報出版,2024-01-15,79,331
無事烹小鮮 (有聲書),李拓梓,時報出版,2024-01-15,79,300
台北字遊行：給散步者的冒險筆記 (電子書),"夏宇童,崔舜華,李豪,簡莉穎,陳繁齊",時報出版,2024-01-12,88,258
止戰 (電子書),張小虹,時報出版,2024-01-12,88,283
戀愛腦的不心動挑戰 (電子書),SKimmy,時報出版,2024-01-12,88,234
一輩子好視力：只有眼科醫生才知道，保持好視力的50個習慣 (電子書),平松類,時報出版,2024-01-12,88,234
打造產品經理黃金身價的10堂課：PM從0到1實踐指南 (電子書),夏松明,時報出版,2024-01-12,88,258
想像的共同體--民族主義的起源與散布 (電子書),班納迪克．安德森,時報出版,2024-01-11,88,234
企劃學：打造企劃腦，讓你的方案更有說服力,郭泰,時報出版,2024-01-09,75,390
大象在哪裡便便?(臭臭的書系列1),鞏孺萍,時報出版,2024-01-09,75,262
殲-20空中威龍：揭密中國軍事崛起下亞洲第一架匿蹤戰鬥機,亞波汗．艾布斯,時報出版,2024-01-09,79,458
豐盛：打通邁向財富的內在路徑,狄帕克．喬布拉,時報出版,2024-01-09,79,355
請遠離消耗你的人,李尚龍,時報出版,2024-01-09,79,331
光的院子：成長記憶中眷村的華麗與轉身,黎明珍,時報出版,2024-01-09,79,379
家在世界的屋宇下：諾貝爾獎經濟學大師阿馬蒂亞.沈恩回憶錄,阿馬蒂亞．沈恩,時報出版,2024-01-05,79,489
企劃學：打造企劃腦，讓你的方案更有說服力 (電子書),郭泰,時報出版,2024-01-05,88,320
大象在哪裡便便? (電子書),鞏孺萍,時報出版,2024-01-05,88,215
家在世界的屋宇下：諾貝爾獎經濟學大師阿馬蒂亞.沈恩回憶錄 (電子書),阿馬蒂亞．沈恩,時報出版,2024-01-05,88,381
光的院子：成長記憶中眷村的華麗與轉身 (電子書),黎明珍,時報出版,2024-01-05,88,295
豐盛：打通邁向財富的內在路徑 (電子書),狄帕克．喬布拉,時報出版,2024-01-05,88,277
請遠離消耗你的人 (電子書),李尚龍,時報出版,2024-01-05,88,258
殲-20空中威龍：揭密中國軍事崛起下亞洲第一架匿蹤戰鬥機 (電子書),亞波汗．艾布斯,時報出版,2024-01-05,88,357
大人們的居所：打開歷史名人家門，看見古今故事,蔡子強,時報出版,2024-01-02,75,360
何以為雍正?：從蓄勢隱忍到權力巔峰,李正,時報出版,2024-01-02,75,390
【黃桑歷史課系列】課本上學不到的漫畫中國史1+2,朕說．黃桑,時報出版,2024-01-02,75,630
【黃桑的科普文史課】課本上學不到的漫畫中國史2+朕說怪奇百科,朕說．黃桑,時報出版,2024-01-02,75,615
倒數計時!學科男孩(5)：道別的時刻!?一決勝負的期末考,一之瀨三葉,時報出版,2024-01-02,79,237
大人們的居所：打開歷史名人家門，看見古今故事 (電子書),蔡子強,時報出版,2023-12-29,88,295
何以為雍正?：從蓄勢隱忍到權力巔峰 (電子書),李正,時報出版,2023-12-29,88,320
倒數計時!學科男孩(5)：道別的時刻!?一決勝負的期末考 (電子書),一之瀨三葉,時報出版,2023-12-29,88,184
王國 套書(全四冊),吉本芭娜娜,時報出版,2023-12-26,75,900
王國 vol.1 仙女座高台(紀念新版),吉本芭娜娜,時報出版,2023-12-26,79,221
王國 vol.2 悲痛、失去事物的影子，以及魔法(紀念新版),吉本芭娜娜,時報出版,2023-12-26,79,221
王國 vol.3 祕密的花園(紀念新版),吉本芭娜娜,時報出版,2023-12-26,79,252
王國 vol.4 另一個世界(紀念新版),吉本芭娜娜,時報出版,2023-12-26,79,252
讓我在你心房安居【作者親簽+心房一隅徽章4款隨機1入】,沈希默,時報出版,2023-12-26,79,260
讓我在你心房安居【心房一隅徽章4款隨機1入】,沈希默,時報出版,2023-12-26,79,260
看不見的城市(繁體中文版二十週年紀念新版),伊塔羅．卡爾維諾,時報出版,2023-12-26,79,284
命運交織的城堡,伊塔羅．卡爾維諾,時報出版,2023-12-26,79,276
過動公寓 it’s the caffeine dancing,王和平,時報出版,2023-12-26,75,240
自由與干預： 搞好經濟就手握權力，借鏡自由市場的歷史、擘劃經濟的未來【限量作者親簽版】,雅各．索爾,時報出版,2023-12-26,75,390
讓我在你心房安居,沈希默,時報出版,2023-12-26,79,260
田園交響曲(精裝版),安德烈．紀德,時報出版,2023-12-26,75,240
課本上學不到的漫畫中國史 1【特別書封版】,朕說．黃桑,時報出版,2023-12-26,79,331
課本上學不到的漫畫中國史 2,朕說．黃桑,時報出版,2023-12-26,79,331
大查帳： 掌握帳簿就是掌握權力，會計制度與國家興衰的故事【限量作者親簽版】,雅各．索爾,時報出版,2023-12-26,75,360
王美說了算!誰管別人想什麼!：鍛鍊強大心理素質、打怪技能、捉妖法力，包你事業愛情兩得意!【作者限量親筆簽名版】,王思佳,時報出版,2023-12-26,79,363
王美說了算!誰管別人想什麼!：鍛鍊強大心理素質、打怪技能、捉妖法力，包你事業愛情兩得意!,王思佳,時報出版,2023-12-26,79,363
如何為寶寶取個好名字：精選姓名格局、宜用字大全一次收錄!第1本真正的取名秘笈,蔣天民,時報出版,2023-12-26,75,360
理財玩很大,姜堯民,時報出版,2023-12-26,79,284
符咒的力量：18個符靈法顯、驅動幸福的驚奇故事 (隨書附贈：三龍法師親自繪製【招財符】【人緣符】【平安符】【防小人符】),"三龍法師,錯別字",時報出版,2023-12-26,75,285
王美說了算!誰管別人想什麼：鍛鍊強大心理素質、打怪技能、捉妖法力，包你愛情事業兩得意【博客來獨家簽名版】 (電子書),王思佳,時報出版,2023-12-26,88,283
讓我在你心房安居 (電子書),沈希默,時報出版,2023-12-22,88,203
田園交響曲 (電子書),安德烈．紀德,時報出版,2023-12-22,88,197
過動公寓 (電子書),王和平,時報出版,2023-12-22,88,197
課本上學不到的漫畫中國史2 (電子書),朕說．黃桑,時報出版,2023-12-22,88,258
天堂 (電子書),川上未映子,時報出版,2023-12-22,88,277
理財玩很大 (電子書),姜堯民,時報出版,2023-12-22,88,221
如何為寶寶取個好名字──精選姓名格局、宜用字大全一次收錄!第1本真正的取名秘笈 (電子書),蔣天民,時報出版,2023-12-22,88,295
符咒的力量：18個符靈法顯、驅動幸福的驚奇故事 (電子書),"三龍法師,錯別字",時報出版,2023-12-22,88,234
舞‧舞‧舞(全新修訂版)(上下兩冊套書不分售),村上春樹,時報出版,2023-12-19,75,600
【限量典藏】三度榮獲金書獎品牌大師叢書： 《以MARTECH經營大數據會員行銷》+ 《ESG品牌創新六部曲》,高端訓,時報出版,2023-12-19,7,609
美國人帶路，美西即刻出發!4大州╳4大城╳7大國家公園╳5大遊樂園，近300個在地人最愛景點,Dr. Phoebe,時報出版,2023-12-19,75,390
人生2.0，換一種活法：美國移民全攻略，從簽證、綠卡到投資移民必備指南,"李政銳,林佩姿,林姿伶,邱翊哲,錢家萱",時報出版,2023-12-19,7,245
心態史拓撲學：如何面對當代?如何理解歷史?,劉紀蕙,時報出版,2023-12-19,79,284
讀出一記左勾拳：日本與美國的詩朗讀擂臺,煮雪的人,時報出版,2023-12-19,75,285
黑夜蜂蜜,劉曉頤,時報出版,2023-12-19,66,250
楚浮電影課,"傑洛姆．普里攸,喬塞．馬里亞．貝爾索薩,尚．科萊,貝納德．巴斯蒂德",時報出版,2023-12-19,79,458
簡單心理：向內看見,簡單心理,時報出版,2023-12-19,75,285
法官的日常：原來法官這樣想，你一定要知道的法律知識,P律師,時報出版,2023-12-19,79,331
撥雲見日：張麗善的情意政道,張麗善,時報出版,2023-12-19,75,285
特級玩家：從虛擬世界戰到現實人生，絕不服輸的英雄之路,丁特Dinter（薛弘偉）,時報出版,2023-12-19,7,315
法官的日常：原來法官這樣想，你一定要知道的法律知識 (電子書),P律師,時報出版,2023-12-19,88,258
錢氏女：章詒和.女囚四部曲4 (有聲書),章詒和,時報出版,2023-12-16,79,237
海不揚波：清代中國與亞洲海洋 (有聲書),布琮任,時報出版,2023-12-16,79,316
陶文2024龍年開財運賺大錢這樣做 (有聲書),陶文,時報出版,2023-12-16,79,133
劉氏女：章詒和.女囚四部曲1 (有聲書),章詒和,時報出版,2023-12-16,79,237
楊氏女：章詒和.女囚四部曲2 (有聲書),章詒和,時報出版,2023-12-16,79,237
鄒氏女：章詒和.女囚四部曲3 (有聲書),章詒和,時報出版,2023-12-16,79,237
簡單心理：向內看見 (電子書),簡單心理,時報出版,2023-12-15,88,234
讀出一記左勾拳：日本與美國的詩朗讀擂臺 (電子書),煮雪的人,時報出版,2023-12-15,88,234
楚浮電影課 (電子書),"傑洛姆．普里攸,喬塞．馬里亞．貝爾索薩,尚．科萊,貝納德．巴斯蒂德",時報出版,2023-12-15,88,357
美國人帶路，美西即刻出發!4大州╳4大城╳7大國家公園╳5大遊樂園，近300個在地人最愛景點 (電子書),Dr. Phoebe,時報出版,2023-12-15,88,320
